,"participant.perception","participant.id","participant.code","participant.created_at","updated_at","participant.training_group","experiment_phase","display_order","paradigm.consonant","paradigm.vowel","paradigm.stress","paradigm.human_singular","singular_play_count","paradigm.human_plural","plural_play_count","plural_response","both_responses","participant.year_born","participant.language_background","participant.comments","participant.other_languages","participant.native","participant.gender","pl.exists","consonant","shape","response","devoiced","voiced","group","match","opposite","IPA"
"655","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:33:54","mono","testing",25,"ng","i","iamb","d-pling",1,"d-plingni",0,"ni","false",1983,"Texas",,"none","true","Female","TRUE","W","iamb",,,0,"mono","FALSE","TRUE","dəpliŋ"
"656","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:00","mono","testing",26,"ng","x","mono","plaing",1,"plaingni",0,"ni","false",1983,"Texas",,"none","true","Female","TRUE","W","mono",,,0,"mono","FALSE","FALSE","plaɪŋ"
"657","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:06","mono","testing",27,"k","u","mono","huk",1,"hugni",0,"ni","false",1983,"Texas",,"none","true","Female","TRUE","k","mono",,,0,"mono","FALSE","FALSE","huk"
"658","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:13","mono","testing",28,"k","u","iamb","zh-tuk",1,"zh-tugni",0,"ni","false",1983,"Texas",,"none","true","Female","TRUE","k","iamb",,,0,"mono","FALSE","TRUE","ʒətuk"
"659","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:25","mono","testing",29,"k","o","mono","dok",1,"dogni",0,"ni","false",1983,"Texas",,"none","true","Female","TRUE","k","mono",,,0,"mono","FALSE","FALSE","dok"
"660","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:30","mono","testing",30,"t","x","mono","skait",1,"skaidni",0,"ni","false",1983,"Texas",,"none","true","Female","TRUE","t","mono",,,0,"mono","FALSE","FALSE","skaɪt"
"661","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:40","mono","testing",31,"p","x","mono","braip",1,"braibni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","p","mono",,,0,"mono","FALSE","FALSE","braɪp"
"662","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:47","mono","testing",32,"t","u","iamb","kl-put",1,"kl-pudni",0,"ti","true",1983,"Texas",,"none","true","Female","TRUE","t","iamb",,,0,"mono","FALSE","TRUE","kləput"
"663","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:52","mono","testing",33,"p","o","iamb","f-chop",1,"f-chobni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","p","iamb",,,0,"mono","FALSE","TRUE","fəʧop"
"664","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:34:57","mono","testing",34,"ng","e","iamb","t-seng",1,"t-sengni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","W","iamb",,,0,"mono","FALSE","TRUE","təseŋ"
"665","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:03","mono","testing",35,"r","a","mono","shar",1,"sharni",0,"nit","true",1983,"Texas",,"none","true","Female","TRUE","W","mono",,,0,"mono","FALSE","FALSE","ʃar"
"666","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:09","mono","testing",36,"t","e","mono","klet",1,"kledni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","t","mono",,,0,"mono","FALSE","FALSE","klet"
"667","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:13","mono","testing",37,"ng","i","mono","ting",1,"tingni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","W","mono",,,0,"mono","FALSE","FALSE","tiŋ"
"668","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:18","mono","testing",38,"p","i","iamb","k-nip",1,"k-nibni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","p","iamb",,,0,"mono","FALSE","TRUE","kənip"
"669","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:24","mono","testing",39,"t","x","iamb","f-hait",1,"f-haidni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","t","iamb",,,0,"mono","FALSE","TRUE","fəhaɪt"
"670","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:29","mono","testing",40,"t","e","mono","dret",1,"dredni",0,"it","true",1983,"Texas",,"none","true","Female","TRUE","t","mono",,,0,"mono","FALSE","FALSE","dret"
"671","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:35","mono","testing",41,"p","e","iamb","t-gep",1,"t-gebni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","p","iamb",,,0,"mono","FALSE","TRUE","təɡep"
"672","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:39","mono","testing",42,"p","a","mono","zap",1,"zabni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","p","mono",,,0,"mono","FALSE","FALSE","zap"
"673","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:43","mono","testing",43,"l","e","iamb","k-shel",1,"k-shelni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","W","iamb",,,0,"mono","FALSE","TRUE","kəʃel"
"674","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:48","mono","testing",44,"p","e","mono","sep",1,"sebni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","p","mono",,,0,"mono","FALSE","FALSE","sep"
"675","larved","508","MXF507","2011-03-26 01:28:01","2011-03-26 01:35:53","mono","testing",45,"r","a","iamb","p-klar",1,"p-klarni",0,"ni","true",1983,"Texas",,"none","true","Female","TRUE","W","iamb",,,0,"mono","FALSE","TRUE","pəklar"
"676","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:26:18","iamb","learning",1,"m","u","mono","fum",1,"fumni",2,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","W","mono",,,0,"iamb","FALSE","TRUE","fum"
"677","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:26:45","iamb","learning",2,"k","x","iamb","r-daik",1,"r-daigni",1,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","k","iamb",,,0,"iamb","FALSE","FALSE","rədaɪk"
"678","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:26:58","iamb","learning",3,"p","i","iamb","k-nip",1,"k-nibni",1,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","p","iamb",,,0,"iamb","FALSE","FALSE","kənip"
"679","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:27:06","iamb","learning",4,"k","x","iamb","s-paik",1,"s-paigni",1,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","k","iamb",,,0,"iamb","FALSE","FALSE","səpaɪk"
"680","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:27:22","iamb","learning",5,"p","o","iamb","f-chop",1,"f-chobni",1,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","p","iamb",,,0,"iamb","FALSE","FALSE","fəʧop"
"681","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:27:31","iamb","learning",6,"k","o","iamb","g-frok",1,"g-frogni",1,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","k","iamb",,,0,"iamb","FALSE","FALSE","ɡəfrok"
"682","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:27:40","iamb","learning",7,"m","i","mono","zhim",1,"zhimni",1,,"false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","FALSE","W","mono",,,0,"iamb","FALSE","TRUE","ʒim"
"683","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:28:12","iamb","learning",8,"l","e","iamb","k-shel",1,"k-shelni",1,"k-shelni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","kəʃel"
"684","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:28:42","iamb","learning",9,"t","x","iamb","f-hait",1,"f-haidni",1,"f-haitni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","iamb","t","t",0,"iamb","TRUE","FALSE","fəhaɪt"
"685","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:28:57","iamb","learning",10,"l","a","iamb","d-sal",1,"d-salni",1,"d-salni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","dəsal"
"686","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:29:08","iamb","learning",11,"r","i","mono","zhir",1,"zhirni",1,"zhirni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","ʒir"
"687","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:29:26","iamb","learning",12,"p","u","iamb","s-rup",1,"s-rubni",1,"s-rubni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","sərup"
"688","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:29:46","iamb","learning",13,"t","a","iamb","fr-dat",1,"fr-dadni",1,"fr-dadni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","frədat"
"689","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:30:01","iamb","learning",14,"p","i","iamb","r-lip",1,"r-libni",1,"r-libni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","rəlip"
"690","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:30:21","iamb","learning",15,"t","u","iamb","g-shut",1,"g-shudni",1,"g-shudni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","ɡəʃut"
"691","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:30:32","iamb","testing",16,"l","e","mono","zel",1,"zelni",0,"zelni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","zel"
"692","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:30:41","iamb","testing",17,"l","x","mono","sail",1,"sailni",0,"sailni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","saɪl"
"693","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:30:56","iamb","testing",18,"t","a","mono","grat",1,"gradni",0,"gradni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","mono","d","t",1,"iamb","TRUE","TRUE","ɡrat"
"694","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:31:09","iamb","testing",19,"m","o","iamb","b-klom",1,"b-klomni",0,"b-klomni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","bəklom"
"695","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:31:25","iamb","testing",20,"k","o","iamb","l-shok",1,"l-shogni",0,"l-shogni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","k","iamb","g","k",1,"iamb","TRUE","FALSE","ləʃok"
"696","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:31:37","iamb","testing",21,"t","x","iamb","f-hait",1,"f-haidni",0,"f-haidni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","fəhaɪt"
"697","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:31:49","iamb","testing",22,"k","i","iamb","b-sik",1,"b-signi",0,"b-signi","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","k","iamb","g","k",1,"iamb","TRUE","FALSE","bəsik"
"698","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:32:00","iamb","testing",23,"t","e","mono","dret",1,"dredni",0,"dredni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","mono","d","t",1,"iamb","TRUE","TRUE","dret"
"699","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:32:22","iamb","testing",24,"ng","x","iamb","p-daing",2,"p-daingni",0,"p-daiŋni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","pədaɪŋ"
"700","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:32:32","iamb","testing",25,"l","o","iamb","br-nol",1,"br-nolni",0,"br-nolni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","brənol"
"701","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:32:45","iamb","testing",26,"l","e","iamb","pl-zel",1,"pl-zelni",0,"pl-zelni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","pləzel"
"702","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:32:54","iamb","testing",27,"l","i","mono","bril",1,"brilni",0,"brilni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","bril"
"703","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:33:04","iamb","testing",28,"t","i","iamb","b-git",1,"b-gidni",0,"b-gidni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","bəɡit"
"704","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:33:14","iamb","testing",29,"p","a","iamb","h-sap",1,"h-sabni",0,"b-sabni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","həsap"
"705","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:33:26","iamb","testing",30,"t","a","iamb","n-mat",1,"n-madni",0,"n-madni","false",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","nəmat"
"706","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:33:43","iamb","testing",31,"t","o","mono","zhot",2,"zhodni",0,"jodni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","t","mono","d","t",1,"iamb","TRUE","TRUE","ʒot"
"707","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:34:03","iamb","testing",32,"r","i","mono","zhir",3,"zhirni",0,"zhirni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","ʒir"
"708","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:34:13","iamb","testing",33,"m","u","mono","fum",1,"fumni",0,"fumni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","fum"
"709","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:34:34","iamb","testing",34,"p","x","mono","braip",2,"braibni",0,"bribni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","p","mono","b","p",1,"iamb","TRUE","TRUE","braɪp"
"710","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:34:45","iamb","testing",35,"p","a","iamb","d-rap",1,"d-rabni",0,"d-robni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","dərap"
"711","Larbedi","513","HPZ512","2011-03-26 02:24:12","2011-03-26 02:35:16","iamb","testing",36,"l","e","iamb","k-shel",2,"k-shelni",0,"k-shalni","true",1984,"West Coast","What was that for; other than entertaining me? Is it possible to get a Martian Dictionary? That was really fun to do.","Spanish; ASL","true","Female","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","kəʃel"
